Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,score_pos_neg_diff,score_average_rating,wilson_lower_bound,cleaned_review,sentiment
568,Ben,5,"I've had other Sandisk memory cards, and they've always proven reliable. As always with memory, get the biggest you can afford, because you'll always need more than you think, and volume gets more economical with greater capacity.",17-09-2013,447,0,0,0,0,0.0,0.0,ive sandisk memory card theyve always proven reliable always memory get biggest afford youll always need think volume get economical greater capacity,positive
569,Ben,1,"Ive had the card for over a month, using it in my Samsung Galaxy Note 10.1.I filled the card with a few TV shows and movies to watch on the go, as well as many PDFs and MS Word Docs.The MS Word and PDF files often get corrupted after use. THe larger files seem to stay intact. I moved the smaller files into the internal storage and havent had problem since.Im hoping Sandisk has a decent return policy.",4/7/2013,522,0,0,0,0,0.0,0.0,ive card month using samsung galaxy note filled card tv show movie watch go well many pdfs m word docsthe m word pdf file often get corrupted use larger file seem stay intact moved smaller file internal storage havent problem sinceim hoping sandisk decent return policy,negative
570,Ben,5,"Using this for expanded storage on my Nexus 7 (via Mini SD USB Reader for Android) and it's working great. Instantly adds more storage for music, movies, tv, etc...",22-11-2013,381,0,0,0,0,0.0,0.0,using expanded storage nexus via mini sd usb reader android working great instantly add storage music movie tv etc,positive
571,Ben Hilburn,5,"I bought this to use with my GoPro Hero3 Black, and it works great! No problems at all. For the price, it's hard to beat.",12/2/2013,664,0,0,0,0,0.0,0.0,bought use gopro hero black work great problem price hard beat,positive
572,Benjamin Columbus,5,"I get about 3mb/s, and the formatted capacity is closer to 27 gb. However the extra storage is very useful, it has some quirks. You can't move anything to the recycle bin. It doesn't work. You have to permanently delete it.",2/7/2014,159,0,0,0,0,0.0,0.0,get mb formatted capacity closer gb however extra storage useful quirk cant move anything recycle bin doesnt work permanently delete,positive
573,"Benjamin Crippen ""ritzcracker""",5,"I didn't see this brand listed on the GoPro website as one of the recommended cards but I've never had an issue with SanDisk before so I gave it a try. It is a UHS1 card so it doesn't ever stop recording due to write errors. For the price, you can't beat the quality that comes with it. It also included a microSD to Standard SD card adapter so that you don't need a different card reader if you have one for your old SD cards.",17-08-2013,478,0,0,0,0,0.0,0.0,didnt see brand listed gopro website one recommended card ive never issue sandisk gave try uhs card doesnt ever stop recording due write error price cant beat quality come also included microsd standard sd card adapter dont need different card reader one old sd card,positive
574,Benjamin F Chen,5,I love the additional storage for my pics/videos on my S3.  So far no problems.  Reads/writes with no problems or delays.  I got a great price on this as a gold box deal.  Too bad I could only purchase 1.  I can also use in most of my other devices with an adapter.,26-07-2013,500,0,0,0,0,0.0,0.0,love additional storage picsvideos far problem readswrites problem delay got great price gold box deal bad could purchase also use device adapter,positive
575,Benjamin Kay,5,This microsd card has been working fine in my Android phone for several months.  I have had no problem with speed or data corruption thus far.,7/4/2013,610,0,0,0,0,0.0,0.0,microsd card working fine android phone several month problem speed data corruption thus far,positive
576,Benjamin Nabor,5,"Comes in an open package, no box included except for the instruction manual/warranty. Using this on my cell phone and works great. Read/Write speeds are noticeably faster than my old Sandisk 32gb MicroSD.",1/9/2014,98,0,0,0,0,0.0,0.0,come open package box included except instruction manualwarranty using cell phone work great readwrite speed noticeably faster old sandisk gb microsd,positive
577,Benjamin P.,5,"Got this MicroSDXC for my GoPro. I've got more than enough space not to worry about changing my simcard, but more about changing my battery.",22-09-2013,442,0,0,0,0,0.0,0.0,got microsdxc gopro ive got enough space worry changing simcard changing battery,positive
578,Benjamin W. Stutzman,5,See above.  Nice to have the extra room in my Blackberry Z30.  LOTS of content goes with me.  Packaging was adequate but not over-the-top.,4/8/2014,126,0,0,0,0,0.0,0.0,see nice extra room blackberry z lot content go packaging adequate overthetop,positive
579,benjammn,5,Fast and reliable. So far no problems in my Samsung Galaxy S4 phone. Plus I got it on sale and well worth price.,24-08-2013,471,0,0,0,0,0.0,0.0,fast reliable far problem samsung galaxy phone plus got sale well worth price,positive
580,Ben Lane,5,I upgraded from my 8 GB SD to this one and it was great to have the extra space.No problems with it.I removed the SD card from my phone and copied the files up to my computer using the adapter that came with the new card.  I copied the files to my new 32 GB MicroSDHC and installed it in my Galaxy S4 and it worked great.I liked the color. Makes it easier to see on my black desk.,23-09-2013,441,0,0,0,0,0.0,0.0,upgraded gb sd one great extra spaceno problem iti removed sd card phone copied file computer using adapter came new card copied file new gb microsdhc installed galaxy worked greati liked color make easier see black desk,positive
581,Ben M,3,"I bought this for my new samsung galaxy s 4, and the first one I ordered produced formatting issues on my phone every time I rebooted. I looked online and found a number of these got recalled (or something) at one point, and some didn't but just don't work.I returned it for a replacement and the replacement has worked fine in my phone with constant use. I'm on month 4 with no issues.",18-07-2013,508,0,0,0,0,0.0,0.0,bought new samsung galaxy first one ordered produced formatting issue phone every time rebooted looked online found number got recalled something one point didnt dont worki returned replacement replacement worked fine phone constant use im month issue,neutral
582,Ben Myers,5,"fast and giv, works great",7/5/2014,215,0,0,0,0,0.0,0.0,fast giv work great,positive
583,Benoit,1,"No way to format it. I even downloaded 2 programs that claimed were able to format it, After wasting about 6 hours, I decided to give up and send it back, The seller should format them before sending them, even if they would charge $5. extra, it would be well worth it instead of the hassle of downloading programs and wasting time trying and sending it back after hours of frustration.",22-04-2014,230,0,1,1,-1,0.0,0.0,way format even downloaded program claimed able format wasting hour decided give send back seller format sending even would charge extra would well worth instead hassle downloading program wasting time trying sending back hour frustration,negative
584,Ben Schwantes,5,Needed to update the card in my Galaxy S4. Bought this one on sale. Installed it and it works fine. Loaded it up with music and have also used it for storing photos and videos from the phone. Big fan of SanDisk products.,2/9/2014,97,0,0,0,0,0.0,0.0,needed update card galaxy bought one sale installed work fine loaded music also used storing photo video phone big fan sandisk product,positive
585,Berny,5,"I bought 2 of this, one for a Hero3 camera and one for a Galaxy S3 mini, They both work excelent, recommended for video shooting. Very good price!With the adapter you can use it on a SD card reader (SDHC compatible)",14-03-2013,634,0,0,0,0,0.0,0.0,bought one hero camera one galaxy mini work excelent recommended video shooting good pricewith adapter use sd card reader sdhc compatible,positive
586,"BetaTech ""Technology and Product Design Revie...",5,I needed some new micro SD cards for my Flash Boot Project and required stable speeds. Sandisk provided the product I required with optimal speeds and stability along with quality and warranty.,17-08-2013,478,0,0,0,0,0.0,0.0,needed new micro sd card flash boot project required stable speed sandisk provided product required optimal speed stability along quality warranty,positive
587,Beth Huddleston,5,Bought to increase memory in my Samsung Galaxy III.  Use my phone for business and pleasure and needed the memory upgrade. Works great.,1/8/2014,129,0,0,0,0,0.0,0.0,bought increase memory samsung galaxy iii use phone business pleasure needed memory upgrade work great,positive
588,Betsy Lescosky,4,"I purchased this to use in a Samsung Galaxy S3 phone. It worked fine for about a month, then the phone stopped recognizing it. I was able to copy my photos before the computer stopped recognizing it as well. SanDisk replaced it under warranty and so far the new one has been fine.",19-02-2013,657,0,0,0,0,0.0,0.0,purchased use samsung galaxy phone worked fine month phone stopped recognizing able copy photo computer stopped recognizing well sandisk replaced warranty far new one fine,positive
